sale_id,sale_date,location,product_id,quantity,unit_price,discount,net_amount
S001729,2025-09-08,Dania Beach,P0042,1,16.07,0.0,16.07
S006109,2026-02-15,Oakland Park,P0012,1,14.93,0.0,14.93
S000263,2025-07-10,Dania Beach,P0162,1,9.66,0.0,9.66
S001721,2025-09-08,Lake Worth,P0073,1,20.85,0.0,20.85
S009835,2026-06-30,Lake Worth,P0171,1,15.79,0.0,15.79
S001924,2025-09-17,Dania Beach,P0008,1,23.36,0.0,23.36
S006861,2026-03-21,Lake Worth,P0264,1,39.66,2.0,37.66
S001687,2025-09-07,Lake Worth,P0001,1,37.04,0.0,37.04
S008679,2026-05-16,Lake Worth,P0139,1,25.22,2.0,23.22
S007087,2026-03-31,Dania Beach,P0122,1,15.39,0.0,15.39
S004744,2025-12-22,Oakland Park,P0124,1,14.5,0.0,14.5
S004710,2025-12-21,Oakland Park,P0264,1,39.66,0.0,39.66
S009729,2026-06-26,Lake Worth,P0232,1,35.97,0.0,35.97
S003327,2025-11-11,Lake Worth,P0229,2,15.22,0.0,30.44
S000583,2025-07-25,Dania Beach,P0130,1,19.21,0.0,19.21
S004054,2025-12-07,Oakland Park,P0246,1,14.88,0.0,14.88
S007997,2026-04-23,Oakland Park,P0248,1,14.4,0.0,14.4
S009685,2026-06-24,Dania Beach,P0101,1,40.29,0.0,40.29
S003612,2025-11-23,Dania Beach,P0258,1,20.03,0.0,20.03
S001970,2025-09-19,Oakland Park,P0294,1,30.88,0.0,30.88
S005086,2025-12-29,Dania Beach,P0149,1,20.51,0.0,20.51
S003559,2025-11-21,Dania Beach,P0028,1,22.61,0.0,22.61
S007421,2026-04-08,Dania Beach,P0233,1,22.74,0.0,22.74
S001804,2025-09-12,Dania Beach,P0282,1,14.8,0.0,14.8
S002245,2025-09-29,Oakland Park,P0123,1,32.28,0.0,32.28
S001507,2025-08-31,Lake Worth,P0229,1,15.22,0.0,15.22
S002311,2025-10-02,Dania Beach,P0258,1,20.03,0.0,20.03
S005724,2026-01-27,Dania Beach,P0167,1,11.11,0.0,11.11
S001508,2025-08-31,Dania Beach,P0167,3,11.11,5.0,18.33
S003801,2025-12-01,Dania Beach,P0286,1,17.06,0.0,17.06
S003994,2025-12-06,Lake Worth,P0244,1,7.54,0.0,7.54
S002349,2025-10-03,Dania Beach,P0258,1,20.03,0.0,20.03
S003009,2025-10-29,Oakland Park,P0108,1,11.87,0.0,11.87
S001463,2025-08-29,Dania Beach,P0258,1,20.03,0.0,20.03
S007427,2026-04-09,Oakland Park,P0104,1,23.8,0.0,23.8
S006350,2026-02-28,Dania Beach,P0258,1,20.03,0.0,20.03
S009610,2026-06-21,Lake Worth,P0258,2,20.03,0.0,40.06
S001526,2025-08-31,Lake Worth,P0106,1,14.38,5.0,9.38
S003284,2025-11-09,Lake Worth,P0193,1,15.19,0.0,15.19
S006554,2026-03-08,Lake Worth,P0079,1,38.19,0.0,38.19
S004269,2025-12-12,Dania Beach,P0230,1,15.88,0.0,15.88
S004554,2025-12-18,Dania Beach,P0109,1,19.26,5.0,14.26
S009419,2026-06-14,Dania Beach,P0120,1,23.21,0.0,23.21
S003161,2025-11-04,Dania Beach,P0051,1,31.0,0.0,31.0
S007345,2026-04-06,Oakland Park,P0123,1,32.28,0.0,32.28
S006789,2026-03-18,Oakland Park,P0042,1,16.07,0.0,16.07
S000278,2025-07-11,Oakland Park,P0042,1,16.07,2.0,14.07
S000725,2025-07-30,Oakland Park,P0076,1,28.11,0.0,28.11
S001357,2025-08-25,Oakland Park,P0249,1,24.88,0.0,24.88
S003897,2025-12-03,Dania Beach,P0196,1,23.33,0.0,23.33
S008141,2026-04-26,Oakland Park,P0078,2,34.08,0.0,68.16
S007727,2026-04-16,Dania Beach,P0116,1,38.74,0.0,38.74
S001032,2025-08-12,Dania Beach,P0016,1,9.61,0.0,9.61
S006296,2026-02-26,Dania Beach,P0082,2,11.34,0.0,22.68
S006496,2026-03-06,Lake Worth,P0205,1,34.1,0.0,34.1
S007712,2026-04-15,Dania Beach,P0298,1,10.79,0.0,10.79
S004773,2025-12-23,Dania Beach,P0258,1,20.03,2.0,18.03
S008834,2026-05-22,Dania Beach,P0056,1,36.04,2.0,34.04
S008800,2026-05-21,Lake Worth,P0064,1,22.4,0.0,22.4
S001310,2025-08-24,Dania Beach,P0209,1,38.73,0.0,38.73
S001672,2025-09-06,Oakland Park,P0145,1,18.52,0.0,18.52
S001616,2025-09-04,Oakland Park,P0229,1,15.22,0.0,15.22
S002390,2025-10-05,Dania Beach,P0058,1,6.59,0.0,6.59
S006024,2026-02-10,Dania Beach,P0004,1,33.33,0.0,33.33
S008353,2026-05-03,Lake Worth,P0099,1,32.17,0.0,32.17
S001634,2025-09-05,Dania Beach,P0229,1,15.22,0.0,15.22
S004475,2025-12-16,Oakland Park,P0057,1,31.85,0.0,31.85
S009611,2026-06-21,Dania Beach,P0240,1,29.77,0.0,29.77
S002709,2025-10-18,Oakland Park,P0274,1,22.73,2.0,20.73
S007245,2026-04-04,Lake Worth,P0248,2,14.4,0.0,28.8
S009547,2026-06-19,Dania Beach,P0273,1,11.49,0.0,11.49
S007222,2026-04-04,Dania Beach,P0141,1,18.03,5.0,13.03
S004541,2025-12-18,Lake Worth,P0042,1,16.07,5.0,11.07
S007520,2026-04-11,Oakland Park,P0186,2,8.27,0.0,16.54
S008782,2026-05-20,Dania Beach,P0274,1,22.73,0.0,22.73
S009509,2026-06-18,Dania Beach,P0083,1,9.28,0.0,9.28
S002294,2025-10-01,Dania Beach,P0187,1,8.33,0.0,8.33
S006191,2026-02-20,Lake Worth,P0163,1,12.13,2.0,10.13
S008391,2026-05-05,Dania Beach,P0232,1,35.97,0.0,35.97
S008446,2026-05-07,Oakland Park,P0131,1,10.61,0.0,10.61
S002433,2025-10-06,Oakland Park,P0059,1,27.7,0.0,27.7
S008154,2026-04-26,Dania Beach,P0133,1,31.55,0.0,31.55
S008488,2026-05-09,Dania Beach,P0045,1,31.47,0.0,31.47
S000664,2025-07-28,Oakland Park,P0250,1,26.07,0.0,26.07
S008302,2026-05-02,Oakland Park,P0258,1,20.03,0.0,20.03
S002106,2025-09-24,Oakland Park,P0229,1,15.22,0.0,15.22
S007262,2026-04-05,Lake Worth,P0085,1,28.45,0.0,28.45
S007974,2026-04-22,Dania Beach,P0095,2,15.25,0.0,30.5
S004960,2025-12-27,Dania Beach,P0258,1,20.03,0.0,20.03
S004111,2025-12-08,Lake Worth,P0123,1,32.28,0.0,32.28
S001200,2025-08-19,Lake Worth,P0188,2,14.19,0.0,28.38
S004624,2025-12-20,Oakland Park,P0258,1,20.03,0.0,20.03
S005598,2026-01-20,Dania Beach,P0047,2,11.39,0.0,22.78
S000137,2025-07-06,Dania Beach,P0251,1,16.69,0.0,16.69
S001775,2025-09-10,Oakland Park,P0112,1,9.26,2.0,7.26
S008580,2026-05-12,Dania Beach,P0229,1,15.22,0.0,15.22
S008104,2026-04-26,Dania Beach,P0198,1,5.19,0.0,5.19
S009524,2026-06-18,Lake Worth,P0270,1,13.93,0.0,13.93
S009555,2026-06-20,Dania Beach,P0203,1,28.04,0.0,28.04
S000930,2025-08-08,Dania Beach,P0196,1,23.33,0.0,23.33
S002765,2025-10-19,Dania Beach,P0258,1,20.03,0.0,20.03
S008015,2026-04-23,Dania Beach,P0129,1,7.89,0.0,7.89
S008654,2026-05-15,Oakland Park,P0279,1,5.18,0.0,5.18
S006031,2026-02-11,Oakland Park,P0123,1,32.28,2.0,30.28
S002636,2025-10-15,Dania Beach,P0044,1,16.95,0.0,16.95
S009172,2026-06-05,Lake Worth,P0286,1,17.06,0.0,17.06
S005466,2026-01-13,Lake Worth,P0156,1,33.24,0.0,33.24
S000357,2025-07-14,Dania Beach,P0294,1,30.88,0.0,30.88
S004446,2025-12-15,Lake Worth,P0198,1,5.19,5.0,0.19
S004079,2025-12-07,Dania Beach,P0258,1,20.03,0.0,20.03
S000076,2025-07-03,Dania Beach,P0271,1,13.23,0.0,13.23
S006596,2026-03-10,Oakland Park,P0202,1,27.95,0.0,27.95
S003114,2025-11-02,Dania Beach,P0233,1,22.74,0.0,22.74
S004175,2025-12-10,Oakland Park,P0234,1,39.24,0.0,39.24
S009557,2026-06-20,Oakland Park,P0279,1,5.18,0.0,5.18
S001354,2025-08-25,Dania Beach,P0112,1,9.26,0.0,9.26
S000446,2025-07-19,Oakland Park,P0028,1,22.61,0.0,22.61
S000434,2025-07-18,Dania Beach,P0203,1,28.04,0.0,28.04
S004479,2025-12-16,Oakland Park,P0020,1,24.25,0.0,24.25
S003395,2025-11-14,Oakland Park,P0042,1,16.07,0.0,16.07
S000852,2025-08-04,Lake Worth,P0109,1,19.26,2.0,17.26
S007682,2026-04-14,Oakland Park,P0037,1,16.2,0.0,16.2
S009181,2026-06-05,Oakland Park,P0123,1,32.28,5.0,27.28
S000580,2025-07-25,Oakland Park,P0258,1,20.03,0.0,20.03
S006586,2026-03-09,Dania Beach,P0292,1,10.79,0.0,10.79
S003940,2025-12-04,Dania Beach,P0247,1,11.6,2.0,9.6
S006600,2026-03-10,Lake Worth,P0258,1,20.03,2.0,18.03
S007102,2026-03-31,Dania Beach,P0069,1,21.4,0.0,21.4
S003377,2025-11-13,Lake Worth,P0099,1,32.17,0.0,32.17
S007669,2026-04-14,Lake Worth,P0161,1,43.05,0.0,43.05
S003500,2025-11-18,Dania Beach,P0045,1,31.47,0.0,31.47
S003817,2025-12-01,Dania Beach,P0253,1,12.31,0.0,12.31
S000777,2025-08-02,Dania Beach,P0258,1,20.03,0.0,20.03
S004969,2025-12-27,Oakland Park,P0059,2,27.7,0.0,55.4
S007317,2026-04-05,Dania Beach,P0058,1,6.59,0.0,6.59
S003914,2025-12-04,Dania Beach,P0258,1,20.03,0.0,20.03
S002841,2025-10-23,Oakland Park,P0138,1,18.5,0.0,18.5
S003698,2025-11-27,Oakland Park,P0058,1,6.59,0.0,6.59
S008197,2026-04-27,Oakland Park,P0229,1,15.22,0.0,15.22
S004562,2025-12-18,Dania Beach,P0229,2,15.22,2.0,26.44
S004134,2025-12-09,Dania Beach,P0100,1,34.67,0.0,34.67
S006671,2026-03-14,Lake Worth,P0100,1,34.67,0.0,34.67
S005465,2026-01-13,Dania Beach,P0120,1,23.21,5.0,18.21
S001563,2025-09-02,Lake Worth,P0259,1,34.69,2.0,32.69
S009150,2026-06-03,Dania Beach,P0112,1,9.26,0.0,9.26
S003742,2025-11-29,Dania Beach,P0141,1,18.03,0.0,18.03
S007529,2026-04-11,Oakland Park,P0176,1,38.34,0.0,38.34
S003790,2025-12-01,Dania Beach,P0188,1,14.19,0.0,14.19
S008163,2026-04-27,Lake Worth,P0209,1,38.73,0.0,38.73
S002299,2025-10-02,Oakland Park,P0075,1,16.43,2.0,14.43
S004044,2025-12-07,Dania Beach,P0028,1,22.61,0.0,22.61
S000170,2025-07-06,Dania Beach,P0288,1,39.45,0.0,39.45
S004219,2025-12-11,Lake Worth,P0241,1,10.09,0.0,10.09
S005323,2026-01-06,Dania Beach,P0161,2,43.05,0.0,86.1
S001159,2025-08-17,Lake Worth,P0209,1,38.73,0.0,38.73
S008292,2026-05-01,Dania Beach,P0028,1,22.61,2.0,20.61
S000516,2025-07-21,Oakland Park,P0258,1,20.03,5.0,15.03
S002178,2025-09-27,Oakland Park,P0044,1,16.95,0.0,16.95
S009262,2026-06-07,Dania Beach,P0134,1,13.77,0.0,13.77
S006151,2026-02-18,Dania Beach,P0284,3,19.93,0.0,59.79
S003504,2025-11-19,Oakland Park,P0300,1,15.39,0.0,15.39
S000502,2025-07-20,Lake Worth,P0181,1,38.54,0.0,38.54
S005176,2025-12-31,Dania Beach,P0258,1,20.03,0.0,20.03
S009339,2026-06-11,Oakland Park,P0192,1,9.96,0.0,9.96
S004534,2025-12-17,Lake Worth,P0280,3,15.83,0.0,47.49
S009143,2026-06-03,Lake Worth,P0116,1,38.74,0.0,38.74
S003168,2025-11-04,Dania Beach,P0209,1,38.73,0.0,38.73
S006688,2026-03-14,Dania Beach,P0258,1,20.03,0.0,20.03
S003228,2025-11-07,Oakland Park,P0180,1,14.34,0.0,14.34
S000878,2025-08-05,Dania Beach,P0045,1,31.47,0.0,31.47
S006144,2026-02-17,Oakland Park,P0157,1,8.43,0.0,8.43
S003701,2025-11-27,Lake Worth,P0229,1,15.22,0.0,15.22
S005198,2025-12-31,Dania Beach,P0121,1,26.48,2.0,24.48
S003839,2025-12-02,Lake Worth,P0061,1,13.54,0.0,13.54
S005477,2026-01-14,Oakland Park,P0121,1,26.48,0.0,26.48
S006668,2026-03-14,Oakland Park,P0125,1,30.0,0.0,30.0
S005892,2026-02-04,Dania Beach,P0229,1,15.22,0.0,15.22
S006492,2026-03-06,Dania Beach,P0258,1,20.03,0.0,20.03
S009504,2026-06-18,Oakland Park,P0274,1,22.73,0.0,22.73
S009053,2026-05-31,Oakland Park,P0219,1,19.95,2.0,17.95
S002254,2025-09-30,Dania Beach,P0120,1,23.21,0.0,23.21
S004090,2025-12-08,Dania Beach,P0141,1,18.03,0.0,18.03
S009796,2026-06-29,Oakland Park,P0229,1,15.22,0.0,15.22
S006207,2026-02-21,Oakland Park,P0157,1,8.43,2.0,6.43
S004140,2025-12-09,Oakland Park,P0244,1,7.54,0.0,7.54
S009470,2026-06-16,Lake Worth,P0198,1,5.19,0.0,5.19
S008809,2026-05-21,Oakland Park,P0028,2,22.61,0.0,45.22
S009775,2026-06-28,Dania Beach,P0280,1,15.83,0.0,15.83
S009460,2026-06-16,Dania Beach,P0147,1,40.67,2.0,38.67
S002366,2025-10-04,Oakland Park,P0279,1,5.18,0.0,5.18
S007344,2026-04-06,Oakland Park,P0071,2,14.0,0.0,28.0
S002107,2025-09-24,Oakland Park,P0116,1,38.74,5.0,33.74
S007987,2026-04-23,Dania Beach,P0181,1,38.54,0.0,38.54
S008947,2026-05-26,Dania Beach,P0100,1,34.67,0.0,34.67
S006630,2026-03-11,Oakland Park,P0288,1,39.45,0.0,39.45
S002673,2025-10-17,Dania Beach,P0196,1,23.33,0.0,23.33
S004569,2025-12-18,Oakland Park,P0258,1,20.03,0.0,20.03
S009429,2026-06-14,Dania Beach,P0245,1,30.57,0.0,30.57
S006902,2026-03-23,Dania Beach,P0058,1,6.59,0.0,6.59
S008380,2026-05-04,Lake Worth,P0298,1,10.79,0.0,10.79
S003749,2025-11-29,Oakland Park,P0229,2,15.22,0.0,30.44
S000143,2025-07-06,Dania Beach,P0229,1,15.22,2.0,13.22
S000131,2025-07-05,Dania Beach,P0209,1,38.73,0.0,38.73
S000442,2025-07-19,Lake Worth,P0258,1,20.03,0.0,20.03
S009323,2026-06-11,Lake Worth,P0043,1,11.96,0.0,11.96
S001551,2025-09-01,Dania Beach,P0181,1,38.54,0.0,38.54
S008708,2026-05-17,Oakland Park,P0286,1,17.06,0.0,17.06
S004292,2025-12-13,Oakland Park,P0069,1,21.4,0.0,21.4
S009620,2026-06-22,Dania Beach,P0044,1,16.95,0.0,16.95
S001438,2025-08-28,Dania Beach,P0121,1,26.48,0.0,26.48
S008704,2026-05-17,Oakland Park,P0018,1,11.18,0.0,11.18
S001328,2025-08-24,Oakland Park,P0100,1,34.67,0.0,34.67
S005130,2025-12-30,Oakland Park,P0277,1,12.14,0.0,12.14
S004673,2025-12-21,Oakland Park,P0014,1,41.58,0.0,41.58
S006574,2026-03-09,Oakland Park,P0012,1,14.93,0.0,14.93
S005740,2026-01-28,Dania Beach,P0098,1,12.85,2.0,10.85
S004643,2025-12-20,Oakland Park,P0133,1,31.55,0.0,31.55
S004762,2025-12-23,Oakland Park,P0181,1,38.54,0.0,38.54
S008260,2026-04-30,Dania Beach,P0125,1,30.0,0.0,30.0
S000310,2025-07-12,Dania Beach,P0112,1,9.26,2.0,7.26
S001763,2025-09-10,Dania Beach,P0112,2,9.26,0.0,18.52
S007637,2026-04-13,Dania Beach,P0225,1,30.83,0.0,30.83
S004733,2025-12-22,Lake Worth,P0017,1,13.63,0.0,13.63
S005175,2025-12-31,Dania Beach,P0229,1,15.22,0.0,15.22
S004601,2025-12-19,Dania Beach,P0229,1,15.22,0.0,15.22
S008929,2026-05-25,Dania Beach,P0233,1,22.74,0.0,22.74
S006683,2026-03-14,Dania Beach,P0229,1,15.22,5.0,10.22
S003180,2025-11-05,Dania Beach,P0079,1,38.19,0.0,38.19
S003242,2025-11-08,Dania Beach,P0229,1,15.22,0.0,15.22
S006850,2026-03-21,Oakland Park,P0112,1,9.26,0.0,9.26
S004311,2025-12-13,Oakland Park,P0077,2,38.06,0.0,76.12
S002840,2025-10-23,Lake Worth,P0079,1,38.19,0.0,38.19
S007086,2026-03-31,Lake Worth,P0028,1,22.61,0.0,22.61
S008949,2026-05-26,Dania Beach,P0233,2,22.74,0.0,45.48
S009631,2026-06-22,Oakland Park,P0229,1,15.22,0.0,15.22
S005324,2026-01-06,Dania Beach,P0138,1,18.5,0.0,18.5
S006963,2026-03-26,Lake Worth,P0229,1,15.22,0.0,15.22
S001621,2025-09-04,Oakland Park,P0112,1,9.26,0.0,9.26
S001337,2025-08-24,Oakland Park,P0184,1,16.92,0.0,16.92
S005982,2026-02-08,Lake Worth,P0258,1,20.03,0.0,20.03
S003601,2025-11-23,Dania Beach,P0145,1,18.52,5.0,13.52
S009534,2026-06-19,Dania Beach,P0205,1,34.1,5.0,29.1
S000311,2025-07-12,Dania Beach,P0203,1,28.04,0.0,28.04
S004179,2025-12-10,Oakland Park,P0130,1,19.21,0.0,19.21
S009839,2026-06-30,Oakland Park,P0253,1,12.31,0.0,12.31
S004832,2025-12-24,Dania Beach,P0229,1,15.22,0.0,15.22
S000034,2025-07-02,Dania Beach,P0060,1,16.29,0.0,16.29
S001864,2025-09-14,Lake Worth,P0123,1,32.28,0.0,32.28
S006131,2026-02-16,Oakland Park,P0173,2,28.8,0.0,57.6
S003289,2025-11-09,Dania Beach,P0254,1,15.72,0.0,15.72
S007152,2026-04-02,Dania Beach,P0223,1,16.45,0.0,16.45
S001198,2025-08-19,Oakland Park,P0258,1,20.03,0.0,20.03
S009245,2026-06-07,Dania Beach,P0181,1,38.54,0.0,38.54
S008005,2026-04-23,Lake Worth,P0229,1,15.22,0.0,15.22
S006618,2026-03-11,Dania Beach,P0117,1,13.24,0.0,13.24
S006505,2026-03-06,Lake Worth,P0229,2,15.22,2.0,26.44
S008915,2026-05-24,Dania Beach,P0189,1,8.68,5.0,3.68
S002530,2025-10-11,Oakland Park,P0127,1,26.3,0.0,26.3
S008010,2026-04-23,Oakland Park,P0286,1,17.06,0.0,17.06
S000233,2025-07-09,Oakland Park,P0145,1,18.52,0.0,18.52
S001019,2025-08-12,Oakland Park,P0271,1,13.23,0.0,13.23
S006712,2026-03-15,Dania Beach,P0266,1,28.75,0.0,28.75
S007388,2026-04-08,Oakland Park,P0193,1,15.19,0.0,15.19
S000359,2025-07-15,Oakland Park,P0123,1,32.28,0.0,32.28
S002466,2025-10-07,Dania Beach,P0028,1,22.61,0.0,22.61
S003105,2025-11-02,Oakland Park,P0071,1,14.0,0.0,14.0
S003750,2025-11-29,Dania Beach,P0258,1,20.03,0.0,20.03
S001252,2025-08-21,Lake Worth,P0193,1,15.19,0.0,15.19
S008626,2026-05-14,Lake Worth,P0229,1,15.22,2.0,13.22
S004485,2025-12-16,Oakland Park,P0024,1,12.01,0.0,12.01
S004582,2025-12-19,Oakland Park,P0229,3,15.22,0.0,45.66
S002074,2025-09-23,Lake Worth,P0112,3,9.26,0.0,27.78
S005330,2026-01-06,Oakland Park,P0138,1,18.5,0.0,18.5
S000080,2025-07-04,Oakland Park,P0188,1,14.19,0.0,14.19
S004896,2025-12-26,Oakland Park,P0200,1,20.12,5.0,15.12
S004578,2025-12-19,Lake Worth,P0005,1,12.32,0.0,12.32
S004821,2025-12-24,Lake Worth,P0198,1,5.19,0.0,5.19
S000535,2025-07-22,Oakland Park,P0149,1,20.51,2.0,18.51
S006845,2026-03-20,Lake Worth,P0157,1,8.43,0.0,8.43
S003397,2025-11-14,Dania Beach,P0106,1,14.38,0.0,14.38
S002202,2025-09-28,Dania Beach,P0231,2,16.4,0.0,32.8
S003502,2025-11-18,Dania Beach,P0112,1,9.26,0.0,9.26
S005540,2026-01-17,Lake Worth,P0027,1,16.28,0.0,16.28
S004552,2025-12-18,Oakland Park,P0068,1,18.85,0.0,18.85
S006371,2026-03-01,Oakland Park,P0126,1,18.39,0.0,18.39
S001682,2025-09-07,Lake Worth,P0157,1,8.43,0.0,8.43
S008136,2026-04-26,Dania Beach,P0151,2,22.36,0.0,44.72
S003584,2025-11-22,Dania Beach,P0298,1,10.79,0.0,10.79
S007234,2026-04-04,Dania Beach,P0157,1,8.43,0.0,8.43
S003250,2025-11-08,Dania Beach,P0088,2,14.79,0.0,29.58
S001091,2025-08-15,Dania Beach,P0234,1,39.24,5.0,34.24
S000562,2025-07-24,Dania Beach,P0279,1,5.18,0.0,5.18
S006521,2026-03-07,Dania Beach,P0141,1,18.03,0.0,18.03
S002616,2025-10-14,Dania Beach,P0258,1,20.03,0.0,20.03
S007025,2026-03-28,Lake Worth,P0123,1,32.28,0.0,32.28
S009455,2026-06-15,Dania Beach,P0200,1,20.12,0.0,20.12
S008498,2026-05-09,Oakland Park,P0249,1,24.88,0.0,24.88
S008029,2026-04-24,Oakland Park,P0062,1,34.29,0.0,34.29
S003477,2025-11-17,Lake Worth,P0215,1,5.21,0.0,5.21
S004289,2025-12-13,Dania Beach,P0068,1,18.85,0.0,18.85
S002771,2025-10-19,Dania Beach,P0120,1,23.21,0.0,23.21
S003178,2025-11-05,Dania Beach,P0225,1,30.83,0.0,30.83
S000666,2025-07-28,Dania Beach,P0229,1,15.22,0.0,15.22
S003821,2025-12-01,Lake Worth,P0094,1,15.94,0.0,15.94
S002291,2025-10-01,Oakland Park,P0192,1,9.96,0.0,9.96
S009566,2026-06-20,Lake Worth,P0225,1,30.83,0.0,30.83
S003652,2025-11-25,Dania Beach,P0016,1,9.61,0.0,9.61
S000530,2025-07-22,Lake Worth,P0008,1,23.36,0.0,23.36
S001003,2025-08-11,Oakland Park,P0028,1,22.61,0.0,22.61
S008692,2026-05-16,Dania Beach,P0033,2,13.41,0.0,26.82
S003631,2025-11-24,Dania Beach,P0229,1,15.22,0.0,15.22
S007091,2026-03-31,Oakland Park,P0112,1,9.26,0.0,9.26
S000708,2025-07-30,Lake Worth,P0290,1,44.36,0.0,44.36
S002507,2025-10-09,Lake Worth,P0189,1,8.68,5.0,3.68
S006192,2026-02-20,Lake Worth,P0113,2,15.71,0.0,31.42
S008435,2026-05-07,Dania Beach,P0004,1,33.33,0.0,33.33
S007685,2026-04-15,Dania Beach,P0209,1,38.73,0.0,38.73
S007897,2026-04-20,Dania Beach,P0229,1,15.22,0.0,15.22
S006411,2026-03-03,Lake Worth,P0193,1,15.19,0.0,15.19
S008211,2026-04-28,Dania Beach,P0069,1,21.4,0.0,21.4
S004089,2025-12-07,Dania Beach,P0258,1,20.03,5.0,15.03
S006750,2026-03-17,Lake Worth,P0121,1,26.48,0.0,26.48
S005748,2026-01-28,Oakland Park,P0229,2,15.22,5.0,20.44
S009532,2026-06-19,Oakland Park,P0115,1,35.88,2.0,33.88
S004186,2025-12-10,Dania Beach,P0113,1,15.71,0.0,15.71
S009493,2026-06-17,Dania Beach,P0093,1,10.98,0.0,10.98
S004407,2025-12-15,Oakland Park,P0063,1,32.31,0.0,32.31
S005794,2026-01-31,Lake Worth,P0226,1,19.09,0.0,19.09
S004355,2025-12-14,Dania Beach,P0195,1,23.58,0.0,23.58
S003291,2025-11-09,Dania Beach,P0219,1,19.95,2.0,17.95
S007873,2026-04-19,Dania Beach,P0258,1,20.03,0.0,20.03
S008032,2026-04-24,Oakland Park,P0250,1,26.07,5.0,21.07
S006770,2026-03-18,Lake Worth,P0123,1,32.28,0.0,32.28
S006457,2026-03-04,Dania Beach,P0258,3,20.03,0.0,60.09
S009709,2026-06-25,Oakland Park,P0250,1,26.07,0.0,26.07
S003588,2025-11-22,Lake Worth,P0249,1,24.88,0.0,24.88
S004807,2025-12-23,Dania Beach,P0181,1,38.54,0.0,38.54
S004354,2025-12-14,Dania Beach,P0025,1,37.2,0.0,37.2
S008850,2026-05-23,Lake Worth,P0250,1,26.07,0.0,26.07
S004884,2025-12-25,Oakland Park,P0095,1,15.25,0.0,15.25
S000892,2025-08-06,Oakland Park,P0099,1,32.17,0.0,32.17
S009214,2026-06-06,Oakland Park,P0260,1,16.34,0.0,16.34
S001446,2025-08-29,Dania Beach,P0100,1,34.67,0.0,34.67
S003418,2025-11-15,Dania Beach,P0232,1,35.97,0.0,35.97
S005267,2026-01-03,Lake Worth,P0189,1,8.68,0.0,8.68
S004764,2025-12-23,Lake Worth,P0028,1,22.61,0.0,22.61
S005537,2026-01-17,Lake Worth,P0293,1,17.47,0.0,17.47
S009448,2026-06-15,Dania Beach,P0071,2,14.0,2.0,24.0
S002174,2025-09-27,Dania Beach,P0202,1,27.95,0.0,27.95
S001561,2025-09-02,Oakland Park,P0150,1,8.12,0.0,8.12
S000736,2025-07-31,Oakland Park,P0033,1,13.41,0.0,13.41
S007834,2026-04-18,Dania Beach,P0164,1,14.99,0.0,14.99
S005572,2026-01-19,Oakland Park,P0091,1,10.86,0.0,10.86
S005240,2026-01-02,Oakland Park,P0297,1,17.64,2.0,15.64
S005577,2026-01-19,Dania Beach,P0268,1,28.7,0.0,28.7
S002394,2025-10-05,Dania Beach,P0238,3,9.91,2.0,23.73
S006532,2026-03-07,Lake Worth,P0036,1,4.54,0.0,4.54
S008173,2026-04-27,Lake Worth,P0252,1,18.54,0.0,18.54
S001814,2025-09-12,Dania Beach,P0099,1,32.17,0.0,32.17
S001305,2025-08-24,Oakland Park,P0271,1,13.23,2.0,11.23
S003426,2025-11-15,Dania Beach,P0158,1,15.94,0.0,15.94
S001427,2025-08-28,Dania Beach,P0034,1,17.39,0.0,17.39
S008676,2026-05-16,Lake Worth,P0234,1,39.24,0.0,39.24
S006958,2026-03-25,Dania Beach,P0138,1,18.5,0.0,18.5
S002228,2025-09-29,Oakland Park,P0252,1,18.54,0.0,18.54
S009116,2026-06-02,Dania Beach,P0250,1,26.07,2.0,24.07
S005689,2026-01-24,Oakland Park,P0060,1,16.29,0.0,16.29
S003861,2025-12-02,Dania Beach,P0124,1,14.5,0.0,14.5
S006347,2026-02-28,Dania Beach,P0250,2,26.07,0.0,52.14
S005479,2026-01-14,Dania Beach,P0140,1,17.16,0.0,17.16
S000190,2025-07-07,Oakland Park,P0254,1,15.72,2.0,13.72
S009587,2026-06-21,Dania Beach,P0181,1,38.54,2.0,36.54
S005316,2026-01-05,Oakland Park,P0245,1,30.57,0.0,30.57
S006523,2026-03-07,Dania Beach,P0138,1,18.5,0.0,18.5
S002506,2025-10-09,Oakland Park,P0028,2,22.61,5.0,35.22
S005165,2025-12-30,Oakland Park,P0233,1,22.74,2.0,20.74
S000790,2025-08-02,Lake Worth,P0120,1,23.21,0.0,23.21
S005035,2025-12-28,Dania Beach,P0109,1,19.26,0.0,19.26
S006229,2026-02-22,Lake Worth,P0048,3,43.54,0.0,130.62
S009618,2026-06-21,Oakland Park,P0165,1,17.48,0.0,17.48
S000122,2025-07-05,Dania Beach,P0028,1,22.61,0.0,22.61
S008898,2026-05-24,Dania Beach,P0071,1,14.0,0.0,14.0
S009410,2026-06-14,Dania Beach,P0222,1,25.03,0.0,25.03
S000286,2025-07-12,Oakland Park,P0025,1,37.2,0.0,37.2
S002300,2025-10-02,Oakland Park,P0069,1,21.4,0.0,21.4
S000665,2025-07-28,Lake Worth,P0112,1,9.26,0.0,9.26
S009675,2026-06-24,Dania Beach,P0272,1,18.29,0.0,18.29
