sale_id,sale_date,location,product_id,quantity,unit_price,discount
S003476,11/17/2025,Oakland Park,P0235,1,21.78,0.0
S009277,2026-06-08,Oakland Park,P0027,1,16.28,2.0
S009821,2026-06-30,Lake Worth,P0028,1,22.61,0.0
S006778,2026-03-18,Oakland Park,P0196,1,23.33,0.0
S008798,2026-05-21,Lake Worth,P0258,1,$20.03,0.0
S002481,2025-10-08,Dania Beach,P0171,1,15.79,0.0
S004806,12/23/2025,Dania Beach,P0250,1,26.07,0.0
S006869,2026-03-21,Lake Worth,P0126,1,18.39,0.0
S002447,2025-10-07,Dania Beach,P0165,1,17.48,0.0
S004746,2025-12-22,Oakland Park,P0257,1,21.09,0.0
S008810,2026-05-21,Dania Beach,P0107,1,35.69,0.0
S008085,2026-04-25,Oakland Park,P0148,1,17.71,0.0
S006301,2026-02-26,Oakland Park,P0084,1,8.22,0.0
S003018,2025-10-30,Oakland Park,P0085,1,28.45,
S007777,2026-04-17,Dania Beach,P0298,1,10.79,0.0
S000197,2025-07-07,Dania Beach,P0005,1,12.32,
S007078,2026-03-30,Oakland Park,P0073,1,20.85,0.0
S007068,2026-03-30,Lake Worth,P0225,1,30.83,2.0
S003780,2025-11-30,Lake Worth,P0225,1,30.83,2.0
S001440,2025-08-28,Dania Beach,P0028,1,22.61,0.0
S005052,2025-12-28,Dania Beach,P0090,1,39.67,0.0
S005811,2026-01-31,LAKE WORTH,P0224,1,28.47,0.0
S009654,2026-06-23,Dania Beach,P0078,1,34.08,0.0
S002733,2025-10-18,OAKLAND PARK,P0229,1,15.22,0.0
S004165,2025-12-10,Dania Beach,P0232,2,35.97,0.0
S000398,2025-07-16,Oakland Park,P0051,1,31.0,0.0
S003639,2025-11-24,Dania Beach,P0033,1,13.41,0.0
S003558,2025-11-21,Dania Beach,P0202,1,27.95,0.0
S009198,2026-06-06,Oakland Park,P0176,1,38.34,0.0
S002594,2025-10-13,Dania Beach,P0232,2,$35.97,0.0
S000228,2025-07-09,Oakland Park,P0293,2,17.47,0.0
S007061,2026-03-30,Dania Beach,P0155,1,33.74,0.0
S003406,2025-11-14,Dania Beach,P0120,1,23.21,0.0
S006655,2026-03-13,Lake Worth,P0258,1,20.03,0.0
S000690,2025-07-29,Oakland Park,P0024,1,12.01,
S006513,2026-03-07,Dania Beach,P0032,2,10.89,0.0
S003230,2025-11-07,Dania Beach,P0033,1,13.41,0.0
S000497,2025-07-20,Dania Beach,P0211,1,28.43,
S002320,2025-10-02,Dania Beach,P0041,1,11.22,0.0
S002335,2025-10-03,Lake Worth,P0095,2,15.25,2.0
S005509,2026-01-16,Dania Beach,P0191,1,$35.79,0.0
S000873,2025-08-05,Oakland Park,P0145,1,18.52,0.0
S009123,2026-06-02,Oakland Park,P0224,1,28.47,2.0
S003595,2025-11-23,Oakland Park,P0077,1,$38.06,0.0
S008908,2026-05-24,Oakland Park,P0072,1,23.85,
S002898,2025-10-25,Oakland Park,P0123,1,32.28,0.0
S008559,2026-05-11,LAKE WORTH,P0286,1,$17.06,2.0
S009380,2026-06-13,Dania Beach,P0061,1,13.54,0.0
S000571,2025-07-25,Dania Beach,P0092,1,34.43,0.0
S006361,2026-02-28,Oakland Park,P0275,1,12.12,0.0
S005573,2026-01-19,Dania Beach,P0250,1,26.07,0.0
S008750,2026-05-18,Lake Worth,P0250,1,26.07,0.0
S002114,9/25/2025,OAKLAND PARK,P0214,1,40.55,5.0
S005191,2025-12-31,DANIA BEACH,P0107,1,35.69,0.0
S004797,2025-12-23,Oakland Park,P0289,1,47.01,0.0
S009366,2026-06-12,Dania Beach,P0108,1,11.87,
S007770,4/17/2026,Dania Beach,P0069,1,21.4,0.0
S007430,2026-04-09,Dania Beach,P0098,1,12.85,0.0
S006702,2026-03-15,Dania Beach,P0035,1,25.13,0.0
S000022,2025-07-02,Dania Beach,P0100,1,34.67,0.0
S006560,2026-03-08,Dania Beach,P0068,1,18.85,0.0
S008414,2026-05-06,DANIA BEACH,P0258,1,20.03,0.0
S009842,2026-06-30,Oakland Park,P0209,1,38.73,0.0
S001258,2025-08-22,Dania Beach,P0192,1,9.96,0.0
S006290,2026-02-26,DANIA BEACH,P0120,1,23.21,0.0
S008048,2026-04-24,dania beach,P0090,1,$39.67,0.0
S001232,2025-08-20,Lake Worth,P0134,2,13.77,0.0
S000101,2025-07-05,Oakland Park,P0271,1,13.23,0.0
S000227,2025-07-09,Dania Beach,P0259,1,34.69,0.0
S000213,7/8/2025,DANIA BEACH,P0122,1,15.39,0.0
S000019,2025-07-02,lake worth,P0028,1,22.61,0.0
S009785,2026-06-28,Dania Beach,P0125,2,30.0,0.0
S002232,2025-09-29,Lake Worth,P0294,1,30.88,0.0
S002376,2025-10-04,DANIA BEACH,P0258,2,20.03,0.0
S001393,2025-08-27,Dania Beach,P0157,2,8.43,2.0
S003972,2025-12-05,Dania Beach,P0072,1,23.85,0.0
S002986,10/28/2025,Oakland Park,P0078,1,34.08,0.0
S004095,2025-12-08,Oakland Park,P0229,1,15.22,5.0
S007374,2026-04-07,Dania Beach,P0229,1,15.22,0.0
S002707,2025-10-18,Dania Beach,P0279,1,5.18,0.0
S000268,2025-07-11,Oakland Park,P0236,1,32.91,0.0
S009489,2026-06-17,Lake Worth,P0180,2,14.34,0.0
S007475,2026-04-10,Oakland Park,P0046,1,16.17,0.0
S009476,2026-06-16,Oakland Park,P0237,1,18.61,0.0
S001501,2025-08-31,Dania Beach,P0258,1,$20.03,5.0
S007149,4/2/2026,OAKLAND PARK,P0298,1,10.79,0.0
S006152,2026-02-18,Oakland Park,P0123,1,32.28,0.0
S002421,2025-10-05,Dania Beach,P0109,2,19.26,0.0
S001435,2025-08-28,OAKLAND PARK,P0058,1,6.59,0.0
S007673,2026-04-14,Oakland Park,P0171,1,15.79,5.0
S001990,9/20/2025,Dania Beach,P0054,1,$38.06,
S000731,2025-07-31,Lake Worth,P0122,1,15.39,0.0
S001994,2025-09-20,Lake Worth,P0180,1,14.34,0.0
S009508,2026-06-18,Oakland Park,P0229,1,15.22,0.0
S000507,2025-07-20,Dania Beach,P0283,1,41.77,0.0
S003633,2025-11-24,Dania Beach,P0045,1,31.47,0.0
S004690,2025-12-21,Dania Beach,P0253,1,12.31,5.0
S006162,2026-02-18,Lake Worth,P0209,1,38.73,0.0
S007105,3/31/2026,Oakland Park,P0028,1,22.61,0.0
S002193,2025-09-28,Dania Beach,P0153,1,24.73,0.0
S008999,5/29/2026,Dania Beach,P0257,1,21.09,0.0
S002397,2025-10-05,Oakland Park,P0099,1,$32.17,0.0
S006196,2026-02-20,lake worth,P0099,1,32.17,0.0
S007397,2026-04-08,Dania Beach,P0258,1,20.03,0.0
S006705,3/15/2026,Oakland Park,P0286,1,17.06,0.0
S005937,2026-02-06,Dania Beach,P0129,1,7.89,0.0
S001684,2025-09-07,Dania Beach,P0258,1,20.03,0.0
S007591,2026-04-12,Oakland Park,P0003,1,$11.11,0.0
S006580,2026-03-09,Dania Beach,P0091,1,10.86,0.0
S001480,2025-08-30,Dania Beach,P0271,1,13.23,0.0
S008942,2026-05-26,Dania Beach,P0229,1,15.22,0.0
S000760,8/1/2025,Dania Beach,P0258,1,20.03,0.0
S003510,2025-11-19,Oakland Park,P0258,2,20.03,
S009039,2026-05-30,Lake Worth,P0229,1,15.22,0.0
S001174,8/18/2025,Dania Beach,P0225,1,30.83,0.0
S005288,2026-01-04,DANIA BEACH,P0138,1,18.5,0.0
S002090,2025-09-24,Oakland Park,P0150,1,8.12,0.0
S004235,2025-12-11,Dania Beach,P0044,1,16.95,0.0
S000997,2025-08-10,Lake Worth,P0252,1,18.54,0.0
S001720,2025-09-08,Oakland Park,P0121,1,26.48,0.0
S005920,2026-02-06,Dania Beach,P0205,1,34.1,
S005136,2025-12-30,Dania Beach,P0137,1,34.89,0.0
S008489,5/9/2026,Dania Beach,P0258,1,20.03,0.0
S005589,2026-01-19,Dania Beach,P0099,1,32.17,0.0
S002073,2025-09-23,Dania Beach,P0028,1,22.61,0.0
S001216,2025-08-20,Oakland Park,P0212,1,31.11,0.0
S003330,2025-11-11,dania beach,P0258,1,20.03,0.0
S006816,2026-03-20,Lake Worth,P0212,2,31.11,2.0
S004359,2025-12-14,Dania Beach,P0068,1,18.85,2.0
S007642,2026-04-14,Dania Beach,P0071,1,14.0,0.0
S003486,2025-11-18,Dania Beach,P0125,1,30.0,0.0
S008977,2026-05-28,Oakland Park,P0138,1,18.5,0.0
S002665,2025-10-16,Oakland Park,P0279,1,5.18,0.0
S005450,2026-01-12,Oakland Park,P0022,1,7.3,0.0
S003482,2025-11-17,Oakland Park,P0157,1,8.43,0.0
S005459,2026-01-13,Oakland Park,P0107,1,35.69,0.0
S002486,2025-10-08,Dania Beach,P0090,1,39.67,0.0
S001590,2025-09-03,Oakland Park,P0028,1,22.61,0.0
S001469,2025-08-30,Dania Beach,P0281,1,17.35,0.0
S009175,2026-06-05,Oakland Park,P0107,1,35.69,0.0
S004753,2025-12-22,Lake Worth,P0253,1,12.31,0.0
S000152,7/6/2025,Oakland Park,P0002,1,33.09,0.0
S002820,2025-10-22,Oakland Park,P0250,1,26.07,0.0
S007639,2026-04-13,Dania Beach,P0258,1,20.03,
S009171,2026-06-05,oakland park,P0048,1,43.54,0.0
S007616,2026-04-13,Lake Worth,P0120,1,23.21,0.0
S002878,10/25/2025,Oakland Park,P0123,1,32.28,0.0
S000944,2025-08-09,Oakland Park,P0066,1,15.19,0.0
S004065,2025-12-07,oakland park,P0110,1,16.9,2.0
S004434,2025-12-15,Oakland Park,P0028,1,22.61,0.0
S005638,2026-01-22,Dania Beach,P0153,1,24.73,
S001586,9/3/2025,oakland park,P0151,1,22.36,0.0
S006390,2026-03-01,Dania Beach,P0045,2,31.47,0.0
S005245,2026-01-02,Dania Beach,P0138,1,18.5,0.0
S000850,2025-08-04,Dania Beach,P0138,2,18.5,0.0
S004254,2025-12-12,Oakland Park,P0004,1,33.33,5.0
S002905,10/25/2025,Oakland Park,P0193,1,15.19,5.0
S008538,2026-05-10,Dania Beach,P0028,1,22.61,0.0
S002725,2025-10-18,Lake Worth,P0028,1,22.61,0.0
S001992,2025-09-20,Dania Beach,P0048,1,43.54,0.0
S007172,2026-04-03,Oakland Park,P0229,1,15.22,0.0
S007862,2026-04-19,Dania Beach,P0048,2,43.54,2.0
S005759,2026-01-29,Dania Beach,P0259,1,34.69,0.0
S009516,2026-06-18,Lake Worth,P0258,1,20.03,0.0
S008431,2026-05-07,Oakland Park,P0289,2,47.01,2.0
S000836,2025-08-03,Dania Beach,P0205,1,34.1,0.0
S007628,2026-04-13,Oakland Park,P0108,1,11.87,0.0
S002868,2025-10-24,Oakland Park,P0225,1,30.83,2.0
S002124,2025-09-25,Oakland Park,P0112,1,9.26,0.0
S000002,2025-07-01,Dania Beach,P0125,1,30.0,0.0
S000875,2025-08-05,Dania Beach,P0258,1,20.03,0.0
S005474,2026-01-14,OAKLAND PARK,P0242,1,$16.38,0.0
S000428,2025-07-18,OAKLAND PARK,P0152,1,10.83,2.0
S007177,2026-04-03,oakland park,P0116,1,38.74,0.0
S001097,2025-08-15,Dania Beach,P0258,1,20.03,0.0
S009010,2026-05-29,OAKLAND PARK,P0153,1,24.73,0.0
S000648,2025-07-27,Dania Beach,P0022,1,7.3,0.0
S001148,2025-08-17,Dania Beach,P0298,1,10.79,0.0
S004051,2025-12-07,Lake Worth,P0120,2,23.21,2.0
S005058,2025-12-28,Dania Beach,P0010,1,26.25,0.0
S006676,2026-03-14,dania beach,P0068,1,18.85,0.0
S001697,9/7/2025,Dania Beach,P0113,1,15.71,0.0
S001088,2025-08-14,Oakland Park,P0057,1,31.85,0.0
S002103,9/24/2025,Dania Beach,P0221,1,26.83,0.0
S007919,2026-04-21,Oakland Park,P0177,1,14.51,0.0
S003264,11/8/2025,lake worth,P0189,1,8.68,0.0
S002181,2025-09-27,Dania Beach,P0068,1,18.85,0.0
S003870,2025-12-02,Lake Worth,P0120,1,23.21,0.0
S001986,2025-09-20,Oakland Park,P0250,1,26.07,0.0
S009647,2026-06-23,Oakland Park,P0206,1,25.28,0.0
S004769,2025-12-23,Lake Worth,P0153,1,$24.73,0.0
S002384,2025-10-05,Dania Beach,P0258,1,20.03,0.0
S005260,2026-01-03,Dania Beach,P0141,1,18.03,0.0
S000413,2025-07-17,Oakland Park,P0077,1,$38.06,
S005382,2026-01-09,Lake Worth,P0010,1,26.25,0.0
S004907,2025-12-26,Dania Beach,P0082,1,$11.34,0.0
S003256,2025-11-08,Oakland Park,P0165,1,17.48,0.0
S005383,2026-01-09,Dania Beach,P0258,1,20.03,2.0
S001902,9/16/2025,Lake Worth,P0045,1,31.47,0.0
S007212,2026-04-04,Lake Worth,P0123,1,32.28,0.0
S003467,11/17/2025,Dania Beach,P0024,1,12.01,0.0
S007252,2026-04-04,Dania Beach,P0233,1,22.74,0.0
S006498,2026-03-06,Oakland Park,P0028,1,22.61,0.0
S004945,12/27/2025,Dania Beach,P0258,1,20.03,0.0
S003063,2025-11-01,Dania Beach,P0281,1,17.35,0.0
S006020,2/10/2026,Lake Worth,P0098,1,12.85,0.0
S000625,2025-07-26,Oakland Park,P0190,2,31.63,0.0
S007663,2026-04-14,Dania Beach,P0271,1,13.23,0.0
S005359,2026-01-08,Dania Beach,P0258,1,20.03,0.0
S000515,2025-07-21,Oakland Park,P0101,1,40.29,0.0
S007656,2026-04-14,Oakland Park,P0097,1,11.18,0.0
S004537,2025-12-18,Dania Beach,P0168,1,9.03,0.0
S004274,12/12/2025,Dania Beach,P0060,1,16.29,0.0
S005312,2026-01-05,Dania Beach,P0250,1,26.07,2.0
S006776,2026-03-18,Dania Beach,P0258,1,20.03,0.0
S005512,2026-01-16,DANIA BEACH,P0181,1,38.54,0.0
S003413,2025-11-15,Dania Beach,P0050,1,16.14,0.0
S005807,2026-01-31,Lake Worth,P0288,1,39.45,0.0
S002862,2025-10-24,Dania Beach,P0264,1,39.66,0.0
S006295,2026-02-26,Dania Beach,P0258,1,20.03,
S005372,2026-01-09,Lake Worth,P0185,1,20.14,
S005147,2025-12-30,Dania Beach,P0093,2,10.98,0.0
S005503,2026-01-15,Oakland Park,P0250,1,26.07,0.0
S002803,2025-10-21,Dania Beach,P0185,1,20.14,0.0
S001111,8/16/2025,Lake Worth,P0181,1,38.54,0.0
S004536,2025-12-18,Oakland Park,P0120,1,23.21,0.0
S004097,2025-12-08,Lake Worth,P0227,1,22.7,0.0
S004940,2025-12-27,Lake Worth,P0099,1,32.17,0.0
S001823,2025-09-12,dania beach,P0250,1,26.07,0.0
S006489,2026-03-06,Oakland Park,P0063,3,32.31,0.0
S000787,2025-08-02,Dania Beach,P0269,1,19.37,2.0
S007113,2026-04-01,oakland park,P0099,1,32.17,0.0
S007329,4/6/2026,Oakland Park,P0129,1,7.89,0.0
S000008,2025-07-01,Oakland Park,P0275,1,12.12,
S005733,2026-01-27,Lake Worth,P0060,1,16.29,
S006075,2026-02-14,Dania Beach,P0079,1,38.19,0.0
S007767,2026-04-17,Lake Worth,P0191,1,35.79,0.0
S000424,2025-07-18,Oakland Park,P0069,1,21.4,0.0
S005917,2026-02-05,Lake Worth,P0099,1,32.17,0.0
S000517,2025-07-21,Lake Worth,P0070,1,22.38,
S009406,2026-06-14,Dania Beach,P0072,1,23.85,0.0
S002914,2025-10-26,Dania Beach,P0100,1,34.67,0.0
S008630,2026-05-14,Dania Beach,P0120,1,23.21,0.0
S008581,5/12/2026,Dania Beach,P0028,1,22.61,0.0
S004433,2025-12-15,dania beach,P0125,1,$30.0,5.0
S009403,2026-06-14,OAKLAND PARK,P0116,1,38.74,0.0
S007665,2026-04-14,Dania Beach,P0258,1,20.03,0.0
S008556,2026-05-11,Oakland Park,P0258,2,20.03,
S008963,2026-05-27,Oakland Park,P0258,1,20.03,0.0
S001795,2025-09-11,Oakland Park,P0045,1,31.47,0.0
S002992,2025-10-29,Dania Beach,P0062,1,34.29,0.0
S004187,2025-12-10,Oakland Park,P0045,1,31.47,0.0
S009273,2026-06-07,Dania Beach,P0253,1,12.31,0.0
S009806,2026-06-29,Lake Worth,P0251,1,16.69,5.0
S005614,2026-01-21,Dania Beach,P0141,1,18.03,0.0
S006729,2026-03-16,Dania Beach,P0028,1,22.61,5.0
S005436,2026-01-12,Oakland Park,P0222,1,25.03,0.0
S001919,2025-09-16,Lake Worth,P0028,2,22.61,0.0
S003128,2025-11-02,Dania Beach,P0207,1,8.62,0.0
S000833,2025-08-03,Oakland Park,P0211,1,28.43,0.0
S004471,2025-12-16,Dania Beach,P0258,1,20.03,
S005496,2026-01-15,Dania Beach,P0078,1,34.08,0.0
S009385,2026-06-13,Dania Beach,P0028,1,22.61,
S002634,10/14/2025,Oakland Park,P0238,1,9.91,2.0
S005708,2026-01-26,Oakland Park,P0028,1,$22.61,
S009129,2026-06-02,Dania Beach,P0152,1,10.83,0.0
S006742,2026-03-16,Lake Worth,P0252,1,18.54,0.0
S002801,2025-10-21,DANIA BEACH,P0115,1,35.88,0.0
S009249,2026-06-07,Oakland Park,P0253,1,12.31,
S007056,2026-03-30,Oakland Park,P0173,1,28.8,0.0
S009773,2026-06-28,Oakland Park,P0258,1,20.03,0.0
S003610,2025-11-23,Dania Beach,P0123,1,32.28,0.0
S003337,2025-11-11,Dania Beach,P0185,1,20.14,0.0
S005025,2025-12-28,Lake Worth,P0076,1,28.11,0.0
S001118,2025-08-16,OAKLAND PARK,P0188,1,14.19,0.0
S000707,2025-07-30,Oakland Park,P0300,1,15.39,2.0
S007792,2026-04-18,Dania Beach,P0228,1,12.36,0.0
S007156,2026-04-02,Dania Beach,P0229,1,15.22,0.0
S009125,2026-06-02,Lake Worth,P0028,1,22.61,0.0
S000506,7/20/2025,Oakland Park,P0127,1,$26.3,0.0
S008125,2026-04-26,OAKLAND PARK,P0291,1,10.13,0.0
S004659,12/20/2025,Oakland Park,P0022,3,7.3,0.0
S008997,2026-05-28,Dania Beach,P0141,1,18.03,5.0
S005300,2026-01-05,Oakland Park,P0298,1,10.79,0.0
S002117,2025-09-25,DANIA BEACH,P0045,1,31.47,0.0
S009461,2026-06-16,Dania Beach,P0188,1,14.19,0.0
S004318,12/13/2025,Lake Worth,P0098,1,12.85,5.0
S009472,2026-06-16,Dania Beach,P0047,1,11.39,0.0
S007973,2026-04-22,Oakland Park,P0044,1,16.95,2.0
S007649,2026-04-14,Lake Worth,P0107,1,35.69,0.0
S001325,2025-08-24,Oakland Park,P0270,2,13.93,0.0
S004600,2025-12-19,Oakland Park,P0290,1,44.36,0.0
S000756,2025-07-31,Dania Beach,P0281,1,17.35,
S003706,11/27/2025,Oakland Park,P0258,1,20.03,0.0
S004253,2025-12-12,Dania Beach,P0138,1,18.5,0.0
S005565,2026-01-19,Oakland Park,P0298,1,10.79,0.0
S007855,2026-04-19,Lake Worth,P0230,1,$15.88,0.0
S001021,2025-08-12,Dania Beach,P0112,1,9.26,0.0
S000876,8/5/2025,Dania Beach,P0277,1,12.14,0.0
S006975,2026-03-26,Oakland Park,P0155,1,33.74,0.0
S000697,2025-07-29,Dania Beach,P0071,3,14.0,0.0
S008258,4/30/2026,Lake Worth,P0098,1,12.85,0.0
S002375,2025-10-04,Dania Beach,P0227,1,22.7,0.0
S006650,2026-03-13,Lake Worth,P0042,1,16.07,0.0
S006487,2026-03-06,Oakland Park,P0279,1,5.18,0.0
S000447,2025-07-19,Oakland Park,P0245,1,30.57,0.0
S005508,2026-01-16,Dania Beach,P0229,1,15.22,0.0
S002907,2025-10-25,Oakland Park,P0099,1,32.17,0.0
S007837,2026-04-19,Oakland Park,P0152,2,10.83,2.0
S008668,2026-05-16,Dania Beach,P0199,1,11.97,0.0
S009728,2026-06-26,Lake Worth,P0209,1,38.73,0.0
S007813,2026-04-18,Oakland Park,P0031,1,23.06,0.0
S002983,2025-10-28,DANIA BEACH,P0293,1,17.47,0.0
S005134,2025-12-30,Oakland Park,P0102,1,16.27,2.0
S001402,8/27/2025,Lake Worth,P0004,1,33.33,2.0
S006275,2026-02-24,Lake Worth,P0124,1,$14.5,0.0
S007280,2026-04-05,Dania Beach,P0258,1,20.03,0.0
S009771,6/28/2026,Lake Worth,P0286,1,17.06,0.0
S001202,8/19/2025,Dania Beach,P0076,1,28.11,0.0
S004039,2025-12-07,Oakland Park,P0211,1,28.43,0.0
S006452,2026-03-04,Dania Beach,P0057,1,31.85,0.0
S008911,2026-05-24,Lake Worth,P0050,1,16.14,0.0
S009011,2026-05-29,Lake Worth,P0241,1,$10.09,0.0
S004926,12/26/2025,dania beach,P0258,2,20.03,0.0
S005004,2025-12-27,Dania Beach,P0140,1,17.16,5.0
S003062,11/1/2025,Dania Beach,P0258,1,20.03,0.0
S009124,2026-06-02,Oakland Park,P0085,1,28.45,0.0
S001407,2025-08-27,Dania Beach,P0152,1,10.83,0.0
S009152,2026-06-04,Lake Worth,P0298,1,$10.79,0.0
S002794,2025-10-21,Oakland Park,P0095,1,15.25,0.0
S005046,2025-12-28,Oakland Park,P0120,1,23.21,0.0
S007010,2026-03-28,LAKE WORTH,P0077,1,38.06,0.0
S003086,2025-11-01,Oakland Park,P0209,1,38.73,0.0
S001143,2025-08-17,Dania Beach,P0231,1,16.4,0.0
S009730,2026-06-26,Lake Worth,P0258,1,20.03,0.0
S005969,2026-02-08,Lake Worth,P0196,1,23.33,0.0
S000765,2025-08-01,Oakland Park,P0286,1,17.06,0.0
S008236,2026-04-29,Lake Worth,P0216,1,14.8,0.0
S003317,2025-11-11,Dania Beach,P0060,1,16.29,0.0
S004436,2025-12-15,dania beach,P0161,1,43.05,0.0
S008494,2026-05-09,Dania Beach,P0258,1,20.03,0.0
S009833,2026-06-30,Oakland Park,P0298,1,10.79,0.0
S002906,10/25/2025,Dania Beach,P0155,1,33.74,0.0
S000148,2025-07-06,Dania Beach,P0033,1,13.41,0.0
S005640,2026-01-22,dania beach,P0039,1,18.68,0.0
S002151,2025-09-26,Dania Beach,P0234,1,39.24,5.0
S001973,9/19/2025,Lake Worth,P0195,1,23.58,0.0
S002209,2025-09-28,Dania Beach,P0123,1,32.28,0.0
S003576,2025-11-22,Dania Beach,P0024,2,12.01,0.0
S004885,2025-12-25,Oakland Park,P0211,1,28.43,2.0
S005956,2026-02-07,Dania Beach,P0229,1,15.22,0.0
S009232,2026-06-06,Oakland Park,P0150,1,8.12,0.0
S001347,2025-08-25,Dania Beach,P0120,2,23.21,0.0
S002633,2025-10-14,Oakland Park,P0170,1,12.29,0.0
S007670,2026-04-14,Dania Beach,P0041,1,11.22,2.0
S001552,2025-09-01,OAKLAND PARK,P0094,1,$15.94,0.0
S009226,2026-06-06,Dania Beach,P0232,1,35.97,0.0
S007652,2026-04-14,Lake Worth,P0074,1,23.62,2.0
S004199,2025-12-10,Lake Worth,P0042,1,16.07,0.0
S008988,2026-05-28,OAKLAND PARK,P0224,1,28.47,5.0
S000229,2025-07-09,Dania Beach,P0163,1,12.13,2.0
S001033,8/12/2025,Dania Beach,P0045,1,31.47,0.0
S009664,2026-06-23,Dania Beach,P0176,1,38.34,
S008090,2026-04-25,lake worth,P0071,1,14.0,0.0
S003102,2025-11-02,Oakland Park,P0231,1,16.4,0.0
S003494,2025-11-18,Dania Beach,P0161,1,43.05,0.0
S000559,2025-07-24,oakland park,P0157,1,8.43,0.0
S000426,2025-07-18,DANIA BEACH,P0120,2,23.21,0.0
S006281,2026-02-25,Oakland Park,P0098,1,12.85,0.0
S002623,2025-10-14,Dania Beach,P0132,1,38.62,0.0
S009341,6/12/2026,Dania Beach,P0050,1,16.14,0.0
S005658,2026-01-23,Oakland Park,P0138,1,18.5,0.0
S006829,2026-03-20,dania beach,P0233,1,22.74,0.0
S001748,2025-09-09,Lake Worth,P0069,1,21.4,0.0
S003209,2025-11-06,Lake Worth,P0288,1,39.45,0.0
S008317,2026-05-02,Lake Worth,P0283,1,41.77,0.0
S009723,2026-06-26,Lake Worth,P0229,2,15.22,0.0
S001579,2025-09-03,Dania Beach,P0030,1,9.83,0.0
S007845,2026-04-19,Oakland Park,P0274,1,22.73,0.0
S005647,2026-01-23,Dania Beach,P0055,1,18.49,0.0
S003523,2025-11-20,Oakland Park,P0082,1,11.34,0.0
S001722,2025-09-08,Dania Beach,P0112,1,9.26,2.0
S005251,2026-01-03,Oakland Park,P0250,1,26.07,0.0
S002357,2025-10-04,Lake Worth,P0140,1,17.16,2.0
S000611,2025-07-26,Oakland Park,P0296,1,10.05,0.0
S001189,2025-08-18,Lake Worth,P0231,1,16.4,0.0
S009561,2026-06-20,Lake Worth,P0145,1,18.52,2.0
S000114,2025-07-05,Oakland Park,P0234,1,39.24,0.0
S006137,2026-02-17,Dania Beach,P0161,2,43.05,0.0
S007211,2026-04-04,Lake Worth,P0130,1,19.21,0.0
S004793,2025-12-23,Dania Beach,P0020,1,24.25,
S007049,2026-03-29,Dania Beach,P0250,1,26.07,0.0
S006279,2026-02-25,Oakland Park,P0022,1,7.3,2.0
S000468,2025-07-19,Oakland Park,P0210,1,17.31,0.0
S002116,2025-09-25,oakland park,P0181,1,38.54,0.0
S001161,2025-08-17,Lake Worth,P0181,1,$38.54,0.0
S004802,2025-12-23,Dania Beach,P0079,1,38.19,0.0
S009606,2026-06-21,Dania Beach,P0150,2,8.12,0.0
S006873,2026-03-21,Lake Worth,P0058,2,6.59,0.0
S007799,2026-04-18,Oakland Park,P0209,1,38.73,0.0
S004608,2025-12-20,oakland park,P0081,1,12.2,0.0
S008483,2026-05-08,DANIA BEACH,P0175,1,10.78,0.0
S006451,2026-03-04,Oakland Park,P0104,1,23.8,0.0
S008174,2026-04-27,Oakland Park,P0250,2,26.07,0.0
S009085,2026-06-01,Oakland Park,P0006,1,18.74,0.0
S004069,2025-12-07,Oakland Park,P0209,1,38.73,0.0
S007217,2026-04-04,Dania Beach,P0028,1,22.61,0.0
S001076,2025-08-14,Oakland Park,P0031,2,23.06,0.0
S006212,2026-02-21,Lake Worth,P0092,1,34.43,0.0
S007448,2026-04-09,Oakland Park,P0018,1,11.18,
S004944,2025-12-27,Oakland Park,P0001,1,37.04,0.0
S002884,2025-10-25,Dania Beach,P0258,1,$20.03,0.0
S005473,2026-01-14,Dania Beach,P0297,1,17.64,0.0
S000471,2025-07-19,Oakland Park,P0119,2,10.1,2.0
S005103,12/29/2025,Dania Beach,P0252,1,18.54,0.0
S006240,2026-02-22,Dania Beach,P0112,1,9.26,0.0
S000795,8/2/2025,Dania Beach,P0266,1,$28.75,0.0
S000163,2025-07-06,Oakland Park,P0229,1,15.22,2.0
S006214,2/21/2026,Oakland Park,P0199,1,11.97,0.0
S007748,2026-04-16,Lake Worth,P0086,1,19.54,0.0
S004546,2025-12-18,Dania Beach,P0071,1,$14.0,0.0
S006830,2026-03-20,Oakland Park,P0050,1,$16.14,5.0
S005405,2026-01-10,Lake Worth,P0008,1,$23.36,0.0
S007668,4/14/2026,Oakland Park,P0250,1,26.07,0.0
S002010,2025-09-21,Dania Beach,P0213,1,4.58,0.0
S002785,2025-10-20,Oakland Park,P0062,1,34.29,0.0
S005246,2026-01-02,oakland park,P0299,2,6.83,0.0
S005993,2026-02-09,Dania Beach,P0251,1,16.69,5.0
S004838,12/24/2025,Lake Worth,P0071,2,14.0,0.0
S003665,2025-11-25,OAKLAND PARK,P0021,1,20.19,0.0
S009180,2026-06-05,Dania Beach,P0283,1,41.77,0.0
S002984,2025-10-28,Oakland Park,P0135,1,18.06,0.0
S001860,2025-09-14,Lake Worth,P0271,1,13.23,0.0
S002534,2025-10-11,Lake Worth,P0169,1,28.05,0.0
S001660,2025-09-06,Oakland Park,P0073,1,20.85,0.0
S003818,2025-12-01,Dania Beach,P0276,1,10.98,0.0
S005510,2026-01-16,Lake Worth,P0103,1,23.52,0.0
